Position	Sample	Noise	Reads
643	SWIFT25207647	0.000380734818199124	5255
644	SWIFT25207647	0	5255
645	SWIFT25207647	0	5255
646	SWIFT25207647	0.00190657769304099	5255
647	SWIFT25207647	0.00171559283263439	5255
648	SWIFT25207647	0.000571210967250571	5255
649	SWIFT25207647	0.000571210967250571	5255
650	SWIFT25207647	0.000571210967250571	5255
651	SWIFT25207647	0.00267124594543026	5255
652	SWIFT25207647	0.00267124594543026	5255
653	SWIFT25207647	0.000190331176246669	5255
654	SWIFT25207647	0.000190331176246669	5255
655	SWIFT25207647	0.000761759664825747	5255
656	SWIFT25207647	0.000190331176246669	5255
657	SWIFT25207647	0.00728387962430516	5255
658	SWIFT25207647	0.00267124594543026	5255
659	SWIFT25207647	0.0174249757986447	5255
660	SWIFT25207647	0.0020976353928299	5255
661	SWIFT25207647	0.00133384146341463	5255
662	SWIFT25207647	0	5255
663	SWIFT25207647	0.00420408943244793	5255
664	SWIFT25207647	0.000761759664825747	5255
665	SWIFT25207647	0.000190331176246669	5255
666	SWIFT25207647	0.00114307487140408	5255
667	SWIFT25207647	0.000761759664825747	5255
668	SWIFT25207647	0.000380734818199124	5255
669	SWIFT25207647	0.000190331176246669	5255
670	SWIFT25207647	0.000190331176246669	5255
671	SWIFT25207647	0.000190331176246669	5255
672	SWIFT25207647	0.00114307487140408	5255
673	SWIFT25207647	0.000190331176246669	5255
674	SWIFT25207647	0.00171559283263439	5255
675	SWIFT25207647	0.000190331176246669	5255
676	SWIFT25207647	0.00152468076996379	5255
677	SWIFT25207647	0.000190331176246669	5255
678	SWIFT25207647	0.000380734818199124	5255
679	SWIFT25207647	0	5255
680	SWIFT25207647	0.000190331176246669	5255
681	SWIFT25207647	0.000122286762457964	16357
682	SWIFT25207647	0.000244424075771464	16369
683	SWIFT25207647	0	16370
684	SWIFT25207647	0.000122189638318671	16370
685	SWIFT25207647	0.00127814972611077	16451
686	SWIFT25207647	0.000972526136639922	16468
687	SWIFT25207647	0.00109282982211159	16489
688	SWIFT25207647	6.06097339232681e-05	16500
689	SWIFT25207647	0.000485054265445947	16501
690	SWIFT25207647	0.00024245363074312	16502
691	SWIFT25207647	0.000606354596167839	16502
692	SWIFT25207647	0.00230834649495809	16500
693	SWIFT25207647	0.000667232803590926	16497
694	SWIFT25207647	0.000606685676151186	16493
695	SWIFT25207647	0	16484
696	SWIFT25207647	0.000121359223300971	16482
697	SWIFT25207647	6.0686976574827e-05	16479
698	SWIFT25207647	0.000242792109256449	16479
699	SWIFT25207647	0.000711743772241993	11248
700	SWIFT25207647	0.000355745286374956	11248
701	SWIFT25207647	0	11248
702	SWIFT25207647	0	11248
703	SWIFT25207647	8.89125989152663e-05	11248
704	SWIFT25207647	0.000266785237883504	11248
705	SWIFT25207647	0.000266785237883504	11248
706	SWIFT25207647	0.000266785237883504	11248
707	SWIFT25207647	0.000177841010136938	11248
708	SWIFT25207647	0.000266785237883504	11248
709	SWIFT25207647	0.000177841010136938	11248
710	SWIFT25207647	0.000266785237883504	11248
711	SWIFT25207647	0.000177841010136938	11248
712	SWIFT25207647	0.000711743772241993	11248
713	SWIFT25207647	0.000177841010136938	11248
714	SWIFT25207647	0.000444721159832785	11248
715	SWIFT25207647	0.000177841010136938	11248
716	SWIFT25207647	0.000355745286374956	11248
717	SWIFT25207647	0.000266785237883504	11248
718	SWIFT25207647	0.000444721159832785	11248
719	SWIFT25207647	0.000444721159832785	11248
720	SWIFT25207647	0.000266785237883504	11248
721	SWIFT25207647	0	11248
722	SWIFT25207647	0	11248
723	SWIFT25207647	0.000177841010136938	11248
724	SWIFT25207647	0.00178126113288208	11248
725	SWIFT25207647	0.000177841010136938	11248
726	SWIFT25207647	0.000177841010136938	11248
727	SWIFT25207647	8.89125989152663e-05	11248
728	SWIFT25207647	0.00187049078115258	11248
729	SWIFT25207647	0.000444721159832785	11248
730	SWIFT25207647	0.000355745286374956	11248
731	SWIFT25207647	8.89125989152663e-05	11248
732	SWIFT25207647	0.000177841010136938	11248
733	SWIFT25207647	0.000533712862479986	11248
734	SWIFT25207647	0.000177841010136938	11248
735	SWIFT25207647	0.000533712862479986	11248
736	SWIFT25207647	0.00115709835336004	11248
737	SWIFT25207647	0.000355745286374956	11248
738	SWIFT25207647	8.89125989152663e-05	11248
739	SWIFT25207647	0.000177841010136938	11248
740	SWIFT25207647	0.00464451589853519	11248
741	SWIFT25207647	8.89125989152663e-05	11248
742	SWIFT25207647	0.00195973632638518	11248
743	SWIFT25207647	0.000444721159832785	11248
744	SWIFT25207647	0.000266785237883504	11248
745	SWIFT25207647	0.000177841010136938	11248
746	SWIFT25207647	8.89125989152663e-05	11248
747	SWIFT25207647	8.89125989152663e-05	11248
748	SWIFT25207647	0.000355745286374956	11248
749	SWIFT25207647	0.000622720398541055	11248
750	SWIFT25207647	0.000889838049474995	11248
751	SWIFT25207647	0	11248
752	SWIFT25207647	0.000444721159832785	11248
753	SWIFT25207647	0	11248
754	SWIFT25207647	8.89125989152663e-05	11248
755	SWIFT25207647	0.000889838049474995	11248
756	SWIFT25207647	0.000533712862479986	11248
757	SWIFT25207647	0.00160284951024043	11248
758	SWIFT25207647	0.000444721159832785	11248
759	SWIFT25207647	0.00106799572801709	11248
760	SWIFT25207647	0.000533712862479986	11248
761	SWIFT25207647	0.000889838049474995	11248
762	SWIFT25207647	0.00160284951024043	11248
763	SWIFT25207647	0.000266785237883504	11248
764	SWIFT25207647	0.000889838049474995	11248
765	SWIFT25207647	0.000266785237883504	11248
766	SWIFT25207647	0.000266785237883504	11248
767	SWIFT25207647	0.000355745286374956	11248
768	SWIFT25207647	0.000177841010136938	11248
769	SWIFT25207647	0.000444721159832785	11248
770	SWIFT25207647	0.000177841010136938	11248
771	SWIFT25207647	8.89125989152663e-05	11248
772	SWIFT25207647	0.000444721159832785	11248
773	SWIFT25207647	0.000444721159832785	11248
774	SWIFT25207647	0	11248
775	SWIFT25207647	0.000177841010136938	11248
776	SWIFT25207647	0	11248
777	SWIFT25207647	0.00563254358515869	11248
778	SWIFT25207647	0.000177841010136938	11248
779	SWIFT25207647	0.00356887937187723	11248
780	SWIFT25207647	0.000444721159832785	11248
781	SWIFT25207647	0.000533712862479986	11248
782	SWIFT25207647	0.000444721159832785	11248
783	SWIFT25207647	0	11247
784	SWIFT25207647	0	11247
785	SWIFT25207647	0.000445235975066785	11235
786	SWIFT25207647	0.000623719148177849	11230
787	SWIFT25207647	0.000981529401267065	11218
788	SWIFT25207647	0.000714094438989556	11211
789	SWIFT25207647	0	11209
790	SWIFT25207647	0	11203
791	SWIFT25207647	0	11202
792	SWIFT25207647	0	5375
793	SWIFT25207647	0	5377
794	SWIFT25207647	0	5377
795	SWIFT25207647	0	5378
796	SWIFT25207647	0.000557931932304259	5380
797	SWIFT25207647	0.000371747211895911	5382
798	SWIFT25207647	0.000557413600891862	5385
799	SWIFT25207647	0.000371540033438603	5385
800	SWIFT25207647	0.000185735512630015	5385
801	SWIFT25207647	0.000185735512630015	5385
802	SWIFT25207647	0.00335382895472331	5385
803	SWIFT25207647	0.000185735512630015	5385
804	SWIFT25207647	0.000185735512630015	5385
805	SWIFT25207647	0	5385
806	SWIFT25207647	0.00148781848614469	5385
807	SWIFT25207647	0	5385
808	SWIFT25207647	0.000557413600891862	5385
809	SWIFT25207647	0.0011154489682097	5385
810	SWIFT25207647	0.00148781848614469	5385
811	SWIFT25207647	0.000557413600891862	5385
812	SWIFT25207647	0	5385
813	SWIFT25207647	0	5385
814	SWIFT25207647	0.000557413600891862	5385
815	SWIFT25207647	0.000557413600891862	5385
816	SWIFT25207647	0.000185735512630015	5385
817	SWIFT25207647	0.000743356253484482	5385
818	SWIFT25207647	0.000371540033438603	5385
819	SWIFT25207647	0	5385
820	SWIFT25207647	0	5385
821	SWIFT25207647	0.000185735512630015	5385
822	SWIFT25207647	0.000185735512630015	5385
823	SWIFT25207647	0	5385
824	SWIFT25207647	0.00447677672076105	5385
825	SWIFT25207647	0.000929368029739777	5385
826	SWIFT25207647	0.00167410714285714	5385
827	SWIFT25207647	0.000185735512630015	5385
828	SWIFT25207647	0.000929368029739777	5385
829	SWIFT25207647	0.000185735512630015	5385
830	SWIFT25207647	0.00186046511627907	5385
831	SWIFT25207647	0.0011154489682097	5385
832	SWIFT25207647	0	5385
833	SWIFT25207647	0.000929368029739777	5385
834	SWIFT25207647	0.000371540033438603	5385
835	SWIFT25207647	0	5385
836	SWIFT25207647	0.000371540033438603	5385
837	SWIFT25207647	0.000185735512630015	5385
838	SWIFT25207647	0	5385
839	SWIFT25207647	0.000185735512630015	5385
840	SWIFT25207647	0.000371540033438603	5385
841	SWIFT25207647	0	5385
842	SWIFT25207647	0	5385
843	SWIFT25207647	0	5385
844	SWIFT25207647	0.000185735512630015	5385
845	SWIFT25207647	0	5385
846	SWIFT25207647	0	5385
847	SWIFT25207647	0.000371540033438603	5385
848	SWIFT25207647	0	5385
849	SWIFT25207647	0	5385
850	SWIFT25207647	0	5385
851	SWIFT25207647	0.00223338916806253	5385
852	SWIFT25207647	0.00956130483689539	5385
853	SWIFT25207647	0.000371540033438603	5385
854	SWIFT25207647	0	5385
855	SWIFT25207647	0.000371540033438603	5385
856	SWIFT25207647	0.000371540033438603	5385
857	SWIFT25207647	0.000371540033438603	5385
858	SWIFT25207647	0.000557413600891862	5385
859	SWIFT25207647	0.000929368029739777	5385
860	SWIFT25207647	0	5385
861	SWIFT25207647	0.000371540033438603	5385
862	SWIFT25207647	0	5385
863	SWIFT25207647	0.000557413600891862	5385
864	SWIFT25207647	0.000371540033438603	5385
865	SWIFT25207647	0.000185735512630015	5385
866	SWIFT25207647	0.000743356253484482	5385
867	SWIFT25207647	0.000326157860404436	15335
868	SWIFT25207647	0.000130386596257905	15341
869	SWIFT25207647	0.000456204379562044	15351
870	SWIFT25207647	0.00123899576133029	15354
871	SWIFT25207647	0.00155712710049958	15437
872	SWIFT25207647	0.000776749304162082	15461
873	SWIFT25207647	0.000387596899224806	15486
874	SWIFT25207647	0.000193648334624322	15495
875	SWIFT25207647	0.00019363583553863	15496
876	SWIFT25207647	0.000387346675274371	15496
877	SWIFT25207647	0.000516528925619835	15496
878	SWIFT25207647	0.000258197779499096	15496
879	SWIFT25207647	0.000839630562552477	15496
880	SWIFT25207647	0.00103359173126615	15496
881	SWIFT25207647	0	15496
882	SWIFT25207647	0.00245827403286324	15496
883	SWIFT25207647	0.00297734627831715	15496
884	SWIFT25207647	0.000129090557025754	15495
885	SWIFT25207647	0.000129090557025754	15495
886	SWIFT25207647	0.000258214447098315	15495
887	SWIFT25207647	0.000839684795246092	15495
888	SWIFT25207647	0.00045199199328469	15494
889	SWIFT25207647	0.00284789644012945	15494
890	SWIFT25207647	0.000129165590286748	15486
891	SWIFT25207647	6.46788694133627e-05	15462
892	SWIFT25207647	0.00207684319833853	15440
893	SWIFT25207647	0.000194401244167963	15435
894	SWIFT25207647	0.000583468395461913	15434
895	SWIFT25207647	0.000296794618124258	10111
896	SWIFT25207647	0.00218059272474973	10111
897	SWIFT25207647	9.89119683481701e-05	10111
898	SWIFT25207647	0.000692794932699921	10111
899	SWIFT25207647	0.000890912690556325	10111
900	SWIFT25207647	0	10111
901	SWIFT25207647	0.000494755590738175	10111
902	SWIFT25207647	0.00099000099000099	10111
903	SWIFT25207647	0.000395765311170476	10111
904	SWIFT25207647	0.00227993655828707	10111
905	SWIFT25207647	0.000395765311170476	10111
906	SWIFT25207647	0.00158494304110946	10111
907	SWIFT25207647	0.00257808626673277	10111
908	SWIFT25207647	0.000197843505786923	10111
909	SWIFT25207647	0.00417121859171715	10111
910	SWIFT25207647	0.00297589524848725	10111
911	SWIFT25207647	0.000791844006730674	10111
912	SWIFT25207647	0.000494755590738175	10111
913	SWIFT25207647	0.000296794618124258	10111
914	SWIFT25207647	0.000395765311170476	10111
915	SWIFT25207647	0.000395765311170476	10111
916	SWIFT25207647	9.89119683481701e-05	10111
917	SWIFT25207647	9.89119683481701e-05	10111
918	SWIFT25207647	0.000197843505786923	10111
919	SWIFT25207647	0.000494755590738175	10111
920	SWIFT25207647	0.000197843505786923	10111
921	SWIFT25207647	0	10111
922	SWIFT25207647	0	10111
923	SWIFT25207647	0.00397180021844901	10111
924	SWIFT25207647	0.000197843505786923	10111
925	SWIFT25207647	0.00218059272474973	10111
926	SWIFT25207647	0.00287641341003769	10111
927	SWIFT25207647	0.000395765311170476	10111
928	SWIFT25207647	0.000296794618124258	10111
929	SWIFT25207647	0.000197843505786923	10111
930	SWIFT25207647	0.000395765311170476	10111
931	SWIFT25207647	0.000791844006730674	10111
932	SWIFT25207647	0.000593765462642256	10111
933	SWIFT25207647	0.000494755590738175	10111
934	SWIFT25207647	0.000395765311170476	10111
935	SWIFT25207647	0.000395765311170476	10111
936	SWIFT25207647	0	10111
937	SWIFT25207647	0.000296794618124258	10111
938	SWIFT25207647	0.000593765462642256	10111
939	SWIFT25207647	0.000593765462642256	10111
940	SWIFT25207647	0	10111
941	SWIFT25207647	0.000395765311170476	10111
942	SWIFT25207647	0.000197843505786923	10111
943	SWIFT25207647	0	10111
944	SWIFT25207647	0	10111
945	SWIFT25207647	0.000593765462642256	10111
946	SWIFT25207647	0.000791844006730674	10111
947	SWIFT25207647	0.000692794932699921	10111
948	SWIFT25207647	0.000197843505786923	10111
949	SWIFT25207647	0.000296794618124258	10111
950	SWIFT25207647	9.89119683481701e-05	10111
951	SWIFT25207647	0.000791844006730674	10111
952	SWIFT25207647	0	10111
953	SWIFT25207647	0	10111
954	SWIFT25207647	0.000197843505786923	10111
955	SWIFT25207647	9.89119683481701e-05	10111
956	SWIFT25207647	9.89119683481701e-05	10111
957	SWIFT25207647	0.000296794618124258	10111
958	SWIFT25207647	9.89119683481701e-05	10111
959	SWIFT25207647	0	10111
960	SWIFT25207647	9.89119683481701e-05	10111
961	SWIFT25207647	0.000494755590738175	10111
962	SWIFT25207647	0	10111
963	SWIFT25207647	0.000494755590738175	10111
964	SWIFT25207647	0.000296794618124258	10111
965	SWIFT25207647	0.000395765311170476	10111
966	SWIFT25207647	0.000296794618124258	10111
967	SWIFT25207647	9.89119683481701e-05	10111
968	SWIFT25207647	0.000395765311170476	10111
969	SWIFT25207647	0.000593765462642256	10111
970	SWIFT25207647	0.000791844006730674	10111
971	SWIFT25207647	0.000296794618124258	10111
972	SWIFT25207647	0	10108
973	SWIFT25207647	0.000505342188853595	13859
974	SWIFT25207647	0	13829
975	SWIFT25207647	0.000145285485979951	13768
976	SWIFT25207647	0.000290718802238535	13763
977	SWIFT25207647	0.000218102508178844	13758
978	SWIFT25207647	0.00043630017452007	13758
979	SWIFT25207647	0.00131821776957553	3798
980	SWIFT25207647	0	3799
981	SWIFT25207647	0	3799
982	SWIFT25207647	0.00263921879123779	3799
983	SWIFT25207647	0	3799
984	SWIFT25207647	0.000263296471827277	3799
985	SWIFT25207647	0.00237467018469657	3799
986	SWIFT25207647	0.00105401844532279	3799
987	SWIFT25207647	0.00211026114481667	3799
988	SWIFT25207647	0	3799
989	SWIFT25207647	0	3799
990	SWIFT25207647	0.000263296471827277	3799
991	SWIFT25207647	0	3799
992	SWIFT25207647	0.000263296471827277	3799
993	SWIFT25207647	0.000790305584826133	3799
994	SWIFT25207647	0.000263296471827277	3799
995	SWIFT25207647	0	3799
996	SWIFT25207647	0.00635761589403974	3799
997	SWIFT25207647	0.00105401844532279	3799
998	SWIFT25207647	0	3799
999	SWIFT25207647	0.000790305584826133	3799
1000	SWIFT25207647	0.000263296471827277	3799
1001	SWIFT25207647	0	3799
1002	SWIFT25207647	0.00849482346694983	3799
1003	SWIFT25207647	0.00105401844532279	3799
1004	SWIFT25207647	0.00158186132349064	3799
1005	SWIFT25207647	0.0042294475284166	3799
1006	SWIFT25207647	0.00131787032156036	3799
1007	SWIFT25207647	0.000263296471827277	3799
1008	SWIFT25207647	0	3799
1009	SWIFT25207647	0.00105401844532279	3799
1010	SWIFT25207647	0.000526731630234396	3799
1011	SWIFT25207647	0.00105401844532279	3799
1012	SWIFT25207647	0.000263296471827277	3799
1013	SWIFT25207647	0	3799
1014	SWIFT25207647	0.000263296471827277	3799
1015	SWIFT25207647	0	3799
1016	SWIFT25207647	0.000790305584826133	3799
1017	SWIFT25207647	0.000263296471827277	3799
1018	SWIFT25207647	0	3799
1019	SWIFT25207647	0.000263296471827277	3799
1020	SWIFT25207647	0.000790305584826133	3799
1021	SWIFT25207647	0	3799
1022	SWIFT25207647	0.000526731630234396	3799
1023	SWIFT25207647	0	3799
1024	SWIFT25207647	0.00105401844532279	3799
1025	SWIFT25207647	0	3799
1026	SWIFT25207647	0.000790305584826133	3799
1027	SWIFT25207647	0.000526731630234396	3799
1028	SWIFT25207647	0	3799
1029	SWIFT25207647	0.000263296471827277	3799
1030	SWIFT25207647	0.000263296471827277	3799
1031	SWIFT25207647	0	3799
1032	SWIFT25207647	0.000790305584826133	3799
1033	SWIFT25207647	0.000790305584826133	3799
1034	SWIFT25207647	0	3799
1035	SWIFT25207647	0.00158186132349064	3799
1036	SWIFT25207647	0.000790305584826133	3799
1037	SWIFT25207647	0.00184599156118143	3799
1038	SWIFT25207647	0.000790305584826133	3799
1039	SWIFT25207647	0.00263921879123779	3799
1040	SWIFT25207647	0.000263296471827277	3799
1041	SWIFT25207647	0	3799
1042	SWIFT25207647	0.000526731630234396	3799
1043	SWIFT25207647	0.000263296471827277	3799
1044	SWIFT25207647	0	3799
1045	SWIFT25207647	0.000263296471827277	3799
1046	SWIFT25207647	0.000263296471827277	3799
1047	SWIFT25207647	0.00237467018469657	3799
1048	SWIFT25207647	0.000526731630234396	3799
1049	SWIFT25207647	0.000263296471827277	3799
1050	SWIFT25207647	0	3799
1051	SWIFT25207647	0	3799
1052	SWIFT25207647	0.000263296471827277	3799
1053	SWIFT25207647	0.00105401844532279	3799
1054	SWIFT25207647	0.00105401844532279	3799
1055	SWIFT25207647	0.000790305584826133	3799
1056	SWIFT25207647	0	3799
1057	SWIFT25207647	0.000263296471827277	3799
1058	SWIFT25207647	0.000263296471827277	3799
1059	SWIFT25207647	0	3799
1060	SWIFT25207647	0.000790305584826133	3799
1061	SWIFT25207647	0.000526731630234396	3799
1062	SWIFT25207647	0.000263296471827277	3799
1063	SWIFT25207647	0	3799
1064	SWIFT25207647	0.000263296471827277	3799
1065	SWIFT25207647	0.000263296471827277	3799
1066	SWIFT25207647	0.000526731630234396	3799
1067	SWIFT25207647	0.000263296471827277	3799
1068	SWIFT25207647	0	3798
1069	SWIFT25207647	0	3787
1070	SWIFT25207647	0	3759
1071	SWIFT25207647	0	3745
1072	SWIFT25207647	0.0143982613420266	3734
1073	SWIFT25207647	0.000267881060809001	3734
1074	SWIFT25207647	0	3733
1075	SWIFT25207647	0	3730
1076	SWIFT25207647	0	3016
1077	SWIFT25207647	0	3020
1078	SWIFT25207647	0	3020
1079	SWIFT25207647	0.000330797221303341	3024
1080	SWIFT25207647	0.000657246138678935	3045
1081	SWIFT25207647	0.00229809586342745	3053
1082	SWIFT25207647	0	3056
1083	SWIFT25207647	0.000654664484451719	3057
1084	SWIFT25207647	0.000982318271119843	3057
1085	SWIFT25207647	0	3057
1086	SWIFT25207647	0.000327225130890052	3057
1087	SWIFT25207647	0.000654664484451719	3057
1088	SWIFT25207647	0	3057
1089	SWIFT25207647	0.00229508196721311	3057
1090	SWIFT25207647	0.000327225130890052	3057
1091	SWIFT25207647	0.000982318271119843	3057
1092	SWIFT25207647	0.000327225130890052	3057
1093	SWIFT25207647	0.000982318271119843	3057
1094	SWIFT25207647	0.00131018670160498	3057
1095	SWIFT25207647	0.000654664484451719	3057
1096	SWIFT25207647	0	3057
1097	SWIFT25207647	0	3057
1098	SWIFT25207647	0.000327225130890052	3057
1099	SWIFT25207647	0.00559210526315789	3057
1100	SWIFT25207647	0.000327225130890052	3057
1101	SWIFT25207647	0.000982318271119843	3057
1102	SWIFT25207647	0.00163826998689384	3057
1103	SWIFT25207647	0	3057
1104	SWIFT25207647	0.000327225130890052	3057
1105	SWIFT25207647	0.000327225130890052	3057
1106	SWIFT25207647	0.000327225130890052	3057
1107	SWIFT25207647	0	3057
1108	SWIFT25207647	0	3057
1109	SWIFT25207647	0.00328191663931736	3057
1110	SWIFT25207647	0	3057
1111	SWIFT25207647	0.00559210526315789	3057
1112	SWIFT25207647	0.000654664484451719	3057
1113	SWIFT25207647	0	3057
1114	SWIFT25207647	0.000327225130890052	3057
1115	SWIFT25207647	0.00328191663931736	3057
1116	SWIFT25207647	0.00229508196721311	3057
